2025-03-09_23-46-43,erro_compilação,shell.cpp:2025-03-09_23-46-43
2025-03-09_23-51-42,erro_compilação,shell.cpp:2025-03-09_23-46-43
2025-03-09_23-52-42,erro_compilação,shell.cpp:2025-03-09_23-46-43
2025-03-09_23-54-02,erro_compilação,shell.cpp:2025-03-09_23-46-43
2025-03-09_23-55-26,erro_compilação,shell.cpp:2025-03-09_23-46-43
2025-03-09_23-55-27,erro_compilação,shell.cpp:2025-03-09_23-46-43
